outer_fold,inner_repeat,role,target,class,count,source_count,segment_count
1,3,outer_test,chest_resonance,1,69,22,283
1,3,outer_test,chest_resonance,2,115,22,283
1,3,outer_test,chest_resonance,3,97,22,283
1,3,outer_test,head_resonance,0,0,22,283
1,3,outer_test,head_resonance,1,43,22,283
1,3,outer_test,head_resonance,2,150,22,283
1,3,outer_test,head_resonance,3,90,22,283
1,3,outer_test,front_placement,0,183,22,283
1,3,outer_test,front_placement,1,61,22,283
1,3,outer_test,front_placement,2,39,22,283
1,3,outer_test,back_placement,0,185,22,283
1,3,outer_test,back_placement,1,75,22,283
1,3,outer_test,back_placement,2,23,22,283
1,3,outer_test,open_throat,0,147,22,283
1,3,outer_test,open_throat,1,91,22,283
1,3,outer_test,open_throat,2,40,22,283
1,3,outer_test,open_throat,3,5,22,283
1,3,outer_test,breathiness,0,204,22,283
1,3,outer_test,breathiness,1,79,22,283
1,3,outer_test,vibrato,0,65,22,283
1,3,outer_test,vibrato,1,215,22,283
1,3,outer_test,vibrato,2,3,22,283
1,4,inner_train,chest_resonance,0,89,164,2537
1,4,inner_train,chest_resonance,1,542,164,2537
1,4,inner_train,chest_resonance,2,1585,164,2537
1,4,inner_train,chest_resonance,3,321,164,2537
1,4,inner_train,head_resonance,0,109,164,2537
1,4,inner_train,head_resonance,1,586,164,2537
1,4,inner_train,head_resonance,2,1490,164,2537
1,4,inner_train,head_resonance,3,352,164,2537
1,4,inner_train,front_placement,0,2104,164,2537
1,4,inner_train,front_placement,1,255,164,2537
1,4,inner_train,front_placement,2,178,164,2537
1,4,inner_train,back_placement,0,2011,164,2537
1,4,inner_train,back_placement,1,445,164,2537
1,4,inner_train,back_placement,2,81,164,2537
1,4,inner_train,open_throat,0,1781,164,2537
1,4,inner_train,open_throat,1,501,164,2537
1,4,inner_train,open_throat,2,212,164,2537
1,4,inner_train,open_throat,3,43,164,2537
1,4,inner_train,breathiness,0,2278,164,2537
1,4,inner_train,breathiness,1,259,164,2537
1,4,inner_train,vibrato,0,682,164,2537
1,4,inner_train,vibrato,1,1754,164,2537
1,4,inner_train,vibrato,2,101,164,2537
1,4,inner_dev,chest_resonance,0,21,41,636
1,4,inner_dev,chest_resonance,1,147,41,636
1,4,inner_dev,chest_resonance,2,396,41,636
1,4,inner_dev,chest_resonance,3,72,41,636
1,4,inner_dev,head_resonance,0,36,41,636
1,4,inner_dev,head_resonance,1,144,41,636
1,4,inner_dev,head_resonance,2,372,41,636
1,4,inner_dev,head_resonance,3,84,41,636
1,4,inner_dev,front_placement,0,518,41,636
1,4,inner_dev,front_placement,1,67,41,636
1,4,inner_dev,front_placement,2,51,41,636
1,4,inner_dev,back_placement,0,501,41,636
1,4,inner_dev,back_placement,1,111,41,636
1,4,inner_dev,back_placement,2,24,41,636
1,4,inner_dev,open_throat,0,474,41,636
1,4,inner_dev,open_throat,1,117,41,636
1,4,inner_dev,open_throat,2,39,41,636
1,4,inner_dev,open_throat,3,6,41,636
1,4,inner_dev,breathiness,0,579,41,636
1,4,inner_dev,breathiness,1,57,41,636
1,4,inner_dev,vibrato,0,170,41,636
1,4,inner_dev,vibrato,1,455,41,636
1,4,inner_dev,vibrato,2,11,41,636
1,4,outer_test,chest_resonance,0,2,22,283
1,4,outer_test,chest_resonance,1,69,22,283
1,4,outer_test,chest_resonance,2,115,22,283
1,4,outer_test,chest_resonance,3,97,22,283
1,4,outer_test,head_resonance,0,0,22,283
1,4,outer_test,head_resonance,1,43,22,283
1,4,outer_test,head_resonance,2,150,22,283
1,4,outer_test,head_resonance,3,90,22,283
1,4,outer_test,front_placement,0,183,22,283
1,4,outer_test,front_placement,1,61,22,283
1,4,outer_test,front_placement,2,39,22,283
1,4,outer_test,back_placement,0,185,22,283
1,4,outer_test,back_placement,1,75,22,283
1,4,outer_test,back_placement,2,23,22,283
1,4,outer_test,open_throat,0,147,22,283
1,4,outer_test,open_throat,1,91,22,283
1,4,outer_test,open_throat,2,40,22,283
1,4,outer_test,open_throat,3,5,22,283
1,4,outer_test,breathiness,0,204,22,283
1,4,outer_test,breathiness,1,79,22,283
1,4,outer_test,vibrato,0,65,22,283
1,4,outer_test,vibrato,1,215,22,283
1,4,outer_test,vibrato,2,3,22,283
2,0,inner_train,chest_resonance,0,70,140,2310
2,0,inner_train,chest_resonance,1,477,140,2310
2,0,inner_train,chest_resonance,2,1426,140,2310
2,0,inner_train,chest_resonance,3,337,140,2310
2,0,inner_train,head_resonance,0,80,140,2310
2,0,inner_train,head_resonance,1,514,140,2310
2,0,inner_train,head_resonance,2,1380,140,2310
2,0,inner_train,head_resonance,3,336,140,2310
2,0,inner_train,front_placement,0,1911,140,2310
2,0,inner_train,front_placement,1,241,140,2310
2,0,inner_train,front_placement,2,158,140,2310
2,0,inner_train,back_placement,0,1845,140,2310
2,0,inner_train,back_placement,1,401,140,2310
2,0,inner_train,back_placement,2,64,140,2310
2,0,inner_train,open_throat,0,1635,140,2310
2,0,inner_train,open_throat,1,442,140,2310
2,0,inner_train,open_throat,2,205,140,2310
2,0,inner_train,open_throat,3,28,140,2310
2,0,inner_train,breathiness,0,2083,140,2310
2,0,inner_train,breathiness,1,227,140,2310
2,0,inner_train,vibrato,0,608,140,2310
2,0,inner_train,vibrato,1,1627,140,2310
2,0,inner_train,vibrato,2,75,140,2310
2,0,inner_dev,chest_resonance,0,12,35,540
2,0,inner_dev,chest_resonance,1,116,35,540
2,0,inner_dev,chest_resonance,2,337,35,540
2,0,inner_dev,chest_resonance,3,75,35,540
2,0,inner_dev,head_resonance,0,24,35,540
2,0,inner_dev,head_resonance,1,113,35,540
2,0,inner_dev,head_resonance,2,321,35,540
2,0,inner_dev,head_resonance,3,82,35,540
2,0,inner_dev,front_placement,0,443,35,540
2,0,inner_dev,front_placement,1,58,35,540
2,0,inner_dev,front_placement,2,39,35,540
2,0,inner_dev,back_placement,0,439,35,540
2,0,inner_dev,back_placement,1,79,35,540
2,0,inner_dev,back_placement,2,22,35,540
2,0,inner_dev,open_throat,0,387,35,540
2,0,inner_dev,open_throat,1,104,35,540
2,0,inner_dev,open_throat,2,32,35,540
2,0,inner_dev,open_throat,3,17,35,540
2,0,inner_dev,breathiness,0,482,35,540
2,0,inner_dev,breathiness,1,58,35,540
2,0,inner_dev,vibrato,0,144,35,540
2,0,inner_dev,vibrato,1,391,35,540
2,0,inner_dev,vibrato,2,5,35,540
2,0,outer_test,chest_resonance,0,30,52,606
2,0,outer_test,chest_resonance,1,165,52,606
2,0,outer_test,chest_resonance,2,333,52,606
2,0,outer_test,chest_resonance,3,78,52,606
2,0,outer_test,head_resonance,0,41,52,606
2,0,outer_test,head_resonance,1,146,52,606
2,0,outer_test,head_resonance,2,311,52,606
2,0,outer_test,head_resonance,3,108,52,606
2,0,outer_test,front_placement,0,451,52,606
2,0,outer_test,front_placement,1,84,52,606
2,0,outer_test,front_placement,2,71,52,606
2,0,outer_test,back_placement,0,413,52,606
2,0,outer_test,back_placement,1,151,52,606
2,0,outer_test,back_placement,2,42,52,606
2,0,outer_test,open_throat,0,380,52,606
2,0,outer_test,open_throat,1,163,52,606
2,0,outer_test,open_throat,2,54,52,606
2,0,outer_test,open_throat,3,9,52,606
2,0,outer_test,breathiness,0,496,52,606
2,0,outer_test,breathiness,1,110,52,606
2,0,outer_test,vibrato,0,165,52,606
2,0,outer_test,vibrato,1,406,52,606
2,0,outer_test,vibrato,2,35,52,606
2,1,inner_train,chest_resonance,0,67,140,2327
2,1,inner_train,chest_resonance,1,493,140,2327
2,1,inner_train,chest_resonance,2,1431,140,2327
2,1,inner_train,chest_resonance,3,336,140,2327
2,1,inner_train,head_resonance,0,92,140,2327
2,1,inner_train,head_resonance,1,523,140,2327
2,1,inner_train,head_resonance,2,1375,140,2327
2,1,inner_train,head_resonance,3,337,140,2327
2,1,inner_train,front_placement,0,1907,140,2327
2,1,inner_train,front_placement,1,249,140,2327
2,1,inner_train,front_placement,2,171,140,2327
2,1,inner_train,back_placement,0,1869,140,2327
2,1,inner_train,back_placement,1,393,140,2327
2,1,inner_train,back_placement,2,65,140,2327
2,1,inner_train,open_throat,0,1650,140,2327
2,1,inner_train,open_throat,1,439,140,2327
2,1,inner_train,open_throat,2,198,140,2327
2,1,inner_train,open_throat,3,40,140,2327
2,1,inner_train,breathiness,0,2097,140,2327
2,1,inner_train,breathiness,1,230,140,2327
2,1,inner_train,vibrato,0,614,140,2327
2,1,inner_train,vibrato,1,1638,140,2327
2,1,inner_train,vibrato,2,75,140,2327
2,1,inner_dev,chest_resonance,0,15,35,523
2,1,inner_dev,chest_resonance,1,100,35,523
2,1,inner_dev,chest_resonance,2,332,35,523
2,1,inner_dev,chest_resonance,3,76,35,523
2,1,inner_dev,head_resonance,0,12,35,523
2,1,inner_dev,head_resonance,1,104,35,523
2,1,inner_dev,head_resonance,2,326,35,523
2,1,inner_dev,head_resonance,3,81,35,523
2,1,inner_dev,front_placement,0,447,35,523
2,1,inner_dev,front_placement,1,50,35,523
2,1,inner_dev,front_placement,2,26,35,523
2,1,inner_dev,back_placement,0,415,35,523
2,1,inner_dev,back_placement,1,87,35,523
2,1,inner_dev,back_placement,2,21,35,523
2,1,inner_dev,open_throat,0,372,35,523
2,1,inner_dev,open_throat,1,107,35,523
2,1,inner_dev,open_throat,2,39,35,523
2,1,inner_dev,open_throat,3,5,35,523
2,1,inner_dev,breathiness,0,468,35,523
2,1,inner_dev,breathiness,1,55,35,523
2,1,inner_dev,vibrato,0,138,35,523
2,1,inner_dev,vibrato,1,380,35,523
2,1,inner_dev,vibrato,2,5,35,523
2,1,outer_test,chest_resonance,0,30,52,606
2,1,outer_test,chest_resonance,1,165,52,606
2,1,outer_test,chest_resonance,2,333,52,606
2,1,outer_test,chest_resonance,3,78,52,606
2,1,outer_test,head_resonance,0,41,52,606
2,1,outer_test,head_resonance,1,146,52,606
2,1,outer_test,head_resonance,2,311,52,606
2,1,outer_test,head_resonance,3,108,52,606
2,1,outer_test,front_placement,0,451,52,606
2,1,outer_test,front_placement,1,84,52,606
2,1,outer_test,front_placement,2,71,52,606
2,1,outer_test,back_placement,0,413,52,606
2,1,outer_test,back_placement,1,151,52,606
2,1,outer_test,back_placement,2,42,52,606
2,1,outer_test,open_throat,0,380,52,606
2,1,outer_test,open_throat,1,163,52,606
2,1,outer_test,open_throat,2,54,52,606
2,1,outer_test,open_throat,3,9,52,606
2,1,outer_test,breathiness,0,496,52,606
2,1,outer_test,breathiness,1,110,52,606
2,1,outer_test,vibrato,0,165,52,606
2,1,outer_test,vibrato,1,406,52,606
2,1,outer_test,vibrato,2,35,52,606
2,2,inner_train,chest_resonance,0,60,140,2315
2,2,inner_train,chest_resonance,1,499,140,2315
2,2,inner_train,chest_resonance,2,1429,140,2315
2,2,inner_train,chest_resonance,3,327,140,2315
2,2,inner_train,head_resonance,0,81,140,2315
2,2,inner_train,head_resonance,1,520,140,2315
2,2,inner_train,head_resonance,2,1376,140,2315
2,2,inner_train,head_resonance,3,338,140,2315
2,2,inner_train,front_placement,0,1908,140,2315
2,2,inner_train,front_placement,1,245,140,2315
2,2,inner_train,front_placement,2,162,140,2315
2,2,inner_train,back_placement,0,1858,140,2315
2,2,inner_train,back_placement,1,392,140,2315
2,2,inner_train,back_placement,2,65,140,2315
2,2,inner_train,open_throat,0,1645,140,2315
2,2,inner_train,open_throat,1,444,140,2315
2,2,inner_train,open_throat,2,190,140,2315
2,2,inner_train,open_throat,3,36,140,2315
2,2,inner_train,breathiness,0,2090,140,2315
2,2,inner_train,breathiness,1,225,140,2315
2,2,inner_train,vibrato,0,636,140,2315
2,2,inner_train,vibrato,1,1606,140,2315
2,2,inner_train,vibrato,2,73,140,2315
2,2,inner_dev,chest_resonance,0,22,35,535
2,2,inner_dev,chest_resonance,1,94,35,535
2,2,inner_dev,chest_resonance,2,334,35,535
2,2,inner_dev,chest_resonance,3,85,35,535
2,2,inner_dev,head_resonance,0,23,35,535
2,2,inner_dev,head_resonance,1,107,35,535
2,2,inner_dev,head_resonance,2,325,35,535
2,2,inner_dev,head_resonance,3,80,35,535
2,2,inner_dev,front_placement,0,446,35,535
2,2,inner_dev,front_placement,1,54,35,535
2,2,inner_dev,front_placement,2,35,35,535
2,2,inner_dev,back_placement,0,426,35,535
2,2,inner_dev,back_placement,1,88,35,535
2,2,inner_dev,back_placement,2,21,35,535
2,2,inner_dev,open_throat,0,377,35,535
2,2,inner_dev,open_throat,1,102,35,535
2,2,inner_dev,open_throat,2,47,35,535
2,2,inner_dev,open_throat,3,9,35,535
2,2,inner_dev,breathiness,0,475,35,535
2,2,inner_dev,breathiness,1,60,35,535
2,2,inner_dev,vibrato,0,116,35,535
2,2,inner_dev,vibrato,1,412,35,535
2,2,inner_dev,vibrato,2,7,35,535
2,2,outer_test,chest_resonance,0,30,52,606
2,2,outer_test,chest_resonance,1,165,52,606
2,2,outer_test,chest_resonance,2,333,52,606
2,2,outer_test,chest_resonance,3,78,52,606
2,2,outer_test,head_resonance,0,41,52,606
2,2,outer_test,head_resonance,1,146,52,606
2,2,outer_test,head_resonance,2,311,52,606
2,2,outer_test,head_resonance,3,108,52,606
2,2,outer_test,front_placement,0,451,52,606
2,2,outer_test,front_placement,1,84,52,606
2,2,outer_test,front_placement,2,71,52,606
2,2,outer_test,back_placement,0,413,52,606
2,2,outer_test,back_placement,1,151,52,606
2,2,outer_test,back_placement,2,42,52,606
2,2,outer_test,open_throat,0,380,52,606
2,2,outer_test,open_throat,1,163,52,606
2,2,outer_test,open_throat,2,54,52,606
2,2,outer_test,open_throat,3,9,52,606
2,2,outer_test,breathiness,0,496,52,606
2,2,outer_test,breathiness,1,110,52,606
2,2,outer_test,vibrato,0,165,52,606
2,2,outer_test,vibrato,1,406,52,606
2,2,outer_test,vibrato,2,35,52,606
2,3,inner_train,chest_resonance,0,64,140,2307
2,3,inner_train,chest_resonance,1,479,140,2307
2,3,inner_train,chest_resonance,2,1435,140,2307
2,3,inner_train,chest_resonance,3,329,140,2307
2,3,inner_train,head_resonance,0,84,140,2307
2,3,inner_train,head_resonance,1,503,140,2307
2,3,inner_train,head_resonance,2,1392,140,2307
2,3,inner_train,head_resonance,3,328,140,2307
2,3,inner_train,front_placement,0,1902,140,2307
2,3,inner_train,front_placement,1,246,140,2307
2,3,inner_train,front_placement,2,159,140,2307
2,3,inner_train,back_placement,0,1832,140,2307
2,3,inner_train,back_placement,1,414,140,2307
2,3,inner_train,back_placement,2,61,140,2307
2,3,inner_train,open_throat,0,1640,140,2307
2,3,inner_train,open_throat,1,444,140,2307
2,3,inner_train,open_throat,2,185,140,2307
2,3,inner_train,open_throat,3,38,140,2307
2,3,inner_train,breathiness,0,2078,140,2307
2,3,inner_train,breathiness,1,229,140,2307
2,3,inner_train,vibrato,0,594,140,2307
2,3,inner_train,vibrato,1,1642,140,2307
2,3,inner_train,vibrato,2,71,140,2307
2,3,inner_dev,chest_resonance,0,18,35,543
2,3,inner_dev,chest_resonance,1,114,35,543
2,3,inner_dev,chest_resonance,2,328,35,543
2,3,inner_dev,chest_resonance,3,83,35,543
2,3,inner_dev,head_resonance,0,20,35,543
2,3,inner_dev,head_resonance,1,124,35,543
2,3,inner_dev,head_resonance,2,309,35,543
2,3,inner_dev,head_resonance,3,90,35,543
2,3,inner_dev,front_placement,0,452,35,543
2,3,inner_dev,front_placement,1,53,35,543
2,3,inner_dev,front_placement,2,38,35,543
2,3,inner_dev,back_placement,0,452,35,543
2,3,inner_dev,back_placement,1,66,35,543
2,3,inner_dev,back_placement,2,25,35,543
2,3,inner_dev,open_throat,0,382,35,543
2,3,inner_dev,open_throat,1,102,35,543
2,3,inner_dev,open_throat,2,52,35,543
2,3,inner_dev,open_throat,3,7,35,543
2,3,inner_dev,breathiness,0,487,35,543
2,3,inner_dev,breathiness,1,56,35,543
2,3,inner_dev,vibrato,0,158,35,543
2,3,inner_dev,vibrato,1,376,35,543
2,3,inner_dev,vibrato,2,9,35,543
2,3,outer_test,chest_resonance,0,30,52,606
2,3,outer_test,chest_resonance,1,165,52,606
2,3,outer_test,chest_resonance,2,333,52,606
2,3,outer_test,chest_resonance,3,78,52,606
2,3,outer_test,head_resonance,0,41,52,606
2,3,outer_test,head_resonance,1,146,52,606
2,3,outer_test,head_resonance,2,311,52,606
2,3,outer_test,head_resonance,3,108,52,606
2,3,outer_test,front_placement,0,451,52,606
2,3,outer_test,front_placement,1,84,52,606
2,3,outer_test,front_placement,2,71,52,606
2,3,outer_test,back_placement,0,413,52,606
2,3,outer_test,back_placement,1,151,52,606
2,3,outer_test,back_placement,2,42,52,606
2,3,outer_test,open_throat,0,380,52,606
2,3,outer_test,open_throat,1,163,52,606
2,3,outer_test,open_throat,2,54,52,606
2,3,outer_test,open_throat,3,9,52,606
2,3,outer_test,breathiness,0,496,52,606
2,3,outer_test,breathiness,1,110,52,606
2,3,outer_test,vibrato,0,165,52,606
2,3,outer_test,vibrato,1,406,52,606
2,3,outer_test,vibrato,2,35,52,606
2,4,inner_train,chest_resonance,0,70,140,2312
2,4,inner_train,chest_resonance,1,472,140,2312
2,4,inner_train,chest_resonance,2,1432,140,2312
2,4,inner_train,chest_resonance,3,338,140,2312
2,4,inner_train,head_resonance,0,83,140,2312
2,4,inner_train,head_resonance,1,533,140,2312
2,4,inner_train,head_resonance,2,1366,140,2312
2,4,inner_train,head_resonance,3,330,140,2312
2,4,inner_train,front_placement,0,1906,140,2312
2,4,inner_train,front_placement,1,242,140,2312
2,4,inner_train,front_placement,2,164,140,2312
2,4,inner_train,back_placement,0,1861,140,2312
2,4,inner_train,back_placement,1,391,140,2312
2,4,inner_train,back_placement,2,60,140,2312
2,4,inner_train,open_throat,0,1650,140,2312
2,4,inner_train,open_throat,1,448,140,2312
2,4,inner_train,open_throat,2,180,140,2312
2,4,inner_train,open_throat,3,34,140,2312
2,4,inner_train,breathiness,0,2081,140,2312
2,4,inner_train,breathiness,1,231,140,2312
2,4,inner_train,vibrato,0,613,140,2312
2,4,inner_train,vibrato,1,1655,140,2312
2,4,inner_train,vibrato,2,44,140,2312
2,4,inner_dev,chest_resonance,0,12,35,538
2,4,inner_dev,chest_resonance,1,121,35,538
2,4,inner_dev,chest_resonance,2,331,35,538
2,4,inner_dev,chest_resonance,3,74,35,538
2,4,inner_dev,head_resonance,0,21,35,538
2,4,inner_dev,head_resonance,1,94,35,538
2,4,inner_dev,head_resonance,2,335,35,538
2,4,inner_dev,head_resonance,3,88,35,538
2,4,inner_dev,front_placement,0,448,35,538
2,4,inner_dev,front_placement,1,57,35,538
2,4,inner_dev,front_placement,2,33,35,538
2,4,inner_dev,back_placement,0,423,35,538
2,4,inner_dev,back_placement,1,89,35,538
2,4,inner_dev,back_placement,2,26,35,538
2,4,inner_dev,open_throat,0,372,35,538
2,4,inner_dev,open_throat,1,98,35,538
2,4,inner_dev,open_throat,2,57,35,538
2,4,inner_dev,open_throat,3,11,35,538
2,4,inner_dev,breathiness,0,484,35,538
2,4,inner_dev,breathiness,1,54,35,538
2,4,inner_dev,vibrato,0,139,35,538
2,4,inner_dev,vibrato,1,363,35,538
2,4,inner_dev,vibrato,2,36,35,538
2,4,outer_test,chest_resonance,0,30,52,606
2,4,outer_test,chest_resonance,1,165,52,606
2,4,outer_test,chest_resonance,2,333,52,606
2,4,outer_test,chest_resonance,3,78,52,606
2,4,outer_test,head_resonance,0,41,52,606
2,4,outer_test,head_resonance,1,146,52,606
2,4,outer_test,head_resonance,2,311,52,606
2,4,outer_test,head_resonance,3,108,52,606
2,4,outer_test,front_placement,0,451,52,606
2,4,outer_test,front_placement,1,84,52,606
2,4,outer_test,front_placement,2,71,52,606
2,4,outer_test,back_placement,0,413,52,606
2,4,outer_test,back_placement,1,151,52,606
2,4,outer_test,back_placement,2,42,52,606
2,4,outer_test,open_throat,0,380,52,606
2,4,outer_test,open_throat,1,163,52,606
2,4,outer_test,open_throat,2,54,52,606
2,4,outer_test,open_throat,3,9,52,606
2,4,outer_test,breathiness,0,496,52,606
2,4,outer_test,breathiness,1,110,52,606
2,4,outer_test,vibrato,0,165,52,606
2,4,outer_test,vibrato,1,406,52,606
2,4,outer_test,vibrato,2,35,52,606
3,0,inner_train,chest_resonance,0,48,129,1787
3,0,inner_train,chest_resonance,1,416,129,1787
3,0,inner_train,chest_resonance,2,1041,129,1787
3,0,inner_train,chest_resonance,3,282,129,1787
3,0,inner_train,head_resonance,0,57,129,1787
3,0,inner_train,head_resonance,1,419,129,1787
3,0,inner_train,head_resonance,2,1011,129,1787
3,0,inner_train,head_resonance,3,300,129,1787
3,0,inner_train,front_placement,0,1335,129,1787
3,0,inner_train,front_placement,1,274,129,1787
3,0,inner_train,front_placement,2,178,129,1787
3,0,inner_train,back_placement,0,1236,129,1787
3,0,inner_train,back_placement,1,465,129,1787
3,0,inner_train,back_placement,2,86,129,1787
3,0,inner_train,open_throat,0,1137,129,1787
3,0,inner_train,open_throat,1,416,129,1787
3,0,inner_train,open_throat,2,193,129,1787
3,0,inner_train,open_throat,3,41,129,1787
3,0,inner_train,breathiness,0,1541,129,1787
3,0,inner_train,breathiness,1,246,129,1787
3,0,inner_train,vibrato,0,406,129,1787
3,0,inner_train,vibrato,1,1298,129,1787
3,0,inner_train,vibrato,2,83,129,1787
3,0,inner_dev,chest_resonance,0,10,33,438
3,0,inner_dev,chest_resonance,1,79,33,438
3,0,inner_dev,chest_resonance,2,272,33,438
3,0,inner_dev,chest_resonance,3,77,33,438
3,0,inner_dev,head_resonance,0,18,33,438
3,0,inner_dev,head_resonance,1,103,33,438
3,0,inner_dev,head_resonance,2,236,33,438
3,0,inner_dev,head_resonance,3,81,33,438
3,0,inner_dev,front_placement,0,310,33,438
3,0,inner_dev,front_placement,1,87,33,438
3,0,inner_dev,front_placement,2,41,33,438
3,0,inner_dev,back_placement,0,274,33,438
3,0,inner_dev,back_placement,1,133,33,438
3,0,inner_dev,back_placement,2,31,33,438
3,0,inner_dev,open_throat,0,283,33,438
3,0,inner_dev,open_throat,1,102,33,438
3,0,inner_dev,open_throat,2,44,33,438
3,0,inner_dev,open_throat,3,9,33,438
3,0,inner_dev,breathiness,0,383,33,438
3,0,inner_dev,breathiness,1,55,33,438
3,0,inner_dev,vibrato,0,101,33,438
3,0,inner_dev,vibrato,1,317,33,438
3,0,inner_dev,vibrato,2,20,33,438
3,0,outer_test,chest_resonance,0,54,65,1231
3,0,outer_test,chest_resonance,1,263,65,1231
3,0,outer_test,chest_resonance,2,783,65,1231
3,0,outer_test,chest_resonance,3,131,65,1231
3,0,outer_test,head_resonance,0,70,65,1231
3,0,outer_test,head_resonance,1,251,65,1231
3,0,outer_test,head_resonance,2,765,65,1231
3,0,outer_test,head_resonance,3,145,65,1231
3,0,outer_test,front_placement,0,1160,65,1231
3,0,outer_test,front_placement,1,22,65,1231
3,0,outer_test,front_placement,2,49,65,1231
3,0,outer_test,back_placement,0,1187,65,1231
3,0,outer_test,back_placement,1,33,65,1231
3,0,outer_test,back_placement,2,11,65,1231
3,0,outer_test,open_throat,0,982,65,1231
3,0,outer_test,open_throat,1,191,65,1231
3,0,outer_test,open_throat,2,54,65,1231
3,0,outer_test,open_throat,3,4,65,1231
3,0,outer_test,breathiness,0,1137,65,1231
3,0,outer_test,breathiness,1,94,65,1231
3,0,outer_test,vibrato,0,410,65,1231
3,0,outer_test,vibrato,1,809,65,1231
3,0,outer_test,vibrato,2,12,65,1231
3,1,inner_train,chest_resonance,0,53,129,1786
3,1,inner_train,chest_resonance,1,396,129,1786
3,1,inner_train,chest_resonance,2,1052,129,1786
3,1,inner_train,chest_resonance,3,285,129,1786
3,1,inner_train,head_resonance,0,63,129,1786
3,1,inner_train,head_resonance,1,423,129,1786
3,1,inner_train,head_resonance,2,991,129,1786
3,1,inner_train,head_resonance,3,309,129,1786
3,1,inner_train,front_placement,0,1324,129,1786
3,1,inner_train,front_placement,1,283,129,1786
3,1,inner_train,front_placement,2,179,129,1786
3,1,inner_train,back_placement,0,1211,129,1786
3,1,inner_train,back_placement,1,486,129,1786
3,1,inner_train,back_placement,2,89,129,1786
3,1,inner_train,open_throat,0,1128,129,1786
3,1,inner_train,open_throat,1,419,129,1786
3,1,inner_train,open_throat,2,195,129,1786
3,1,inner_train,open_throat,3,44,129,1786
3,1,inner_train,breathiness,0,1545,129,1786
3,1,inner_train,breathiness,1,241,129,1786
3,1,inner_train,vibrato,0,410,129,1786
3,1,inner_train,vibrato,1,1280,129,1786
3,1,inner_train,vibrato,2,96,129,1786
3,1,inner_dev,chest_resonance,0,5,33,439
3,1,inner_dev,chest_resonance,1,99,33,439
3,1,inner_dev,chest_resonance,2,261,33,439
3,1,inner_dev,chest_resonance,3,74,33,439
3,1,inner_dev,head_resonance,0,12,33,439
3,1,inner_dev,head_resonance,1,99,33,439
3,1,inner_dev,head_resonance,2,256,33,439
3,1,inner_dev,head_resonance,3,72,33,439
3,1,inner_dev,front_placement,0,321,33,439
3,1,inner_dev,front_placement,1,78,33,439
3,1,inner_dev,front_placement,2,40,33,439
3,1,inner_dev,back_placement,0,299,33,439
3,1,inner_dev,back_placement,1,112,33,439
3,1,inner_dev,back_placement,2,28,33,439
3,1,inner_dev,open_throat,0,292,33,439
3,1,inner_dev,open_throat,1,99,33,439
3,1,inner_dev,open_throat,2,42,33,439
3,1,inner_dev,open_throat,3,6,33,439
3,1,inner_dev,breathiness,0,379,33,439
3,1,inner_dev,breathiness,1,60,33,439
3,1,inner_dev,vibrato,0,97,33,439
3,1,inner_dev,vibrato,1,335,33,439
3,1,inner_dev,vibrato,2,7,33,439
3,1,outer_test,chest_resonance,0,54,65,1231
3,1,outer_test,chest_resonance,1,263,65,1231
3,1,outer_test,chest_resonance,2,783,65,1231
3,1,outer_test,chest_resonance,3,131,65,1231
3,1,outer_test,head_resonance,0,70,65,1231
3,1,outer_test,head_resonance,1,251,65,1231
3,1,outer_test,head_resonance,2,765,65,1231
3,1,outer_test,head_resonance,3,145,65,1231
3,1,outer_test,front_placement,0,1160,65,1231
3,1,outer_test,front_placement,1,22,65,1231
3,1,outer_test,front_placement,2,49,65,1231
3,1,outer_test,back_placement,0,1187,65,1231
3,1,outer_test,back_placement,1,33,65,1231
3,1,outer_test,back_placement,2,11,65,1231
3,1,outer_test,open_throat,0,982,65,1231
3,1,outer_test,open_throat,1,191,65,1231
3,1,outer_test,open_throat,2,54,65,1231
3,1,outer_test,open_throat,3,4,65,1231
3,1,outer_test,breathiness,0,1137,65,1231
3,1,outer_test,breathiness,1,94,65,1231
3,1,outer_test,vibrato,0,410,65,1231
3,1,outer_test,vibrato,1,809,65,1231
3,1,outer_test,vibrato,2,12,65,1231
3,2,inner_train,chest_resonance,0,52,129,1786
3,2,inner_train,chest_resonance,1,399,129,1786
3,2,inner_train,chest_resonance,2,1052,129,1786
3,2,inner_train,chest_resonance,3,283,129,1786
3,2,inner_train,head_resonance,0,57,129,1786
3,2,inner_train,head_resonance,1,436,129,1786
3,2,inner_train,head_resonance,2,994,129,1786
3,2,inner_train,head_resonance,3,299,129,1786
3,2,inner_train,front_placement,0,1314,129,1786
3,2,inner_train,front_placement,1,297,129,1786
3,2,inner_train,front_placement,2,175,129,1786
3,2,inner_train,back_placement,0,1211,129,1786
3,2,inner_train,back_placement,1,482,129,1786
3,2,inner_train,back_placement,2,93,129,1786
3,2,inner_train,open_throat,0,1143,129,1786
3,2,inner_train,open_throat,1,416,129,1786
3,2,inner_train,open_throat,2,197,129,1786
3,2,inner_train,open_throat,3,30,129,1786
3,2,inner_train,breathiness,0,1549,129,1786
3,2,inner_train,breathiness,1,237,129,1786
3,2,inner_train,vibrato,0,419,129,1786
3,2,inner_train,vibrato,1,1269,129,1786
3,2,inner_train,vibrato,2,98,129,1786
